UserId,UserCity,ItemCategory,ItemName,ItemPrice,ItemQuantity,TotalPaid,PurchaseDate,DeliveryDate,ItemWeight,PromoCode_Used,DeliveryTime,Total_ItemWeight
535,Houston,Grocery,Beverages,586,7,4102.0,2024-08-31 09:21:50.271,2024-09-05 09:21:50.271,2.0,False,5.0,14.0
843,Houston,Fashion,Accessory,721,5,3605.0,2024-09-20 09:21:50.271,2024-10-03 09:21:50.271,5.0,False,13.0,25.0
964,Philadelphia,Grocery,Household Supplies,478,9,4302.0,2024-09-05 09:21:50.271,2024-09-06 09:21:50.271,2.0,False,1.0,18.0
64,Philadelphia,Beauty,Skincare,51,1,51.0,2024-08-23 09:21:50.271,2024-09-03 09:21:50.271,5.0,False,11.0,5.0
88,Houston,Home Goods,Decor,399,2,798.0,2024-09-14 09:21:50.271,2024-09-16 09:21:50.271,7.0,True,2.0,14.0
283,Phoenix,Electronics,Laptop,125,3,375.0,2024-09-16 09:21:50.271,2024-09-18 09:21:50.271,5.0,False,2.0,15.0
303,,Fashion,Shoes,113,4,452.0,2024-08-30 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,6.0,20.0
891,San Diego,Fashion,Shirt,664,6,3984.0,2024-08-23 09:21:50.271,2024-08-31 09:21:50.271,1.0,False,8.0,6.0
937,Chicago,Grocery,Snacks,974,4,3896.0,2024-08-29 09:21:50.271,2024-09-03 09:21:50.271,8.0,False,5.0,32.0
114,Austin,Fashion,Pants,629,5,3145.0,2024-09-18 09:21:50.271,2024-10-01 09:21:50.271,5.0,False,13.0,25.0
31,Houston,Sports,Gym Equipment,547,8,4376.0,2024-09-09 09:21:50.271,2024-09-11 09:21:50.271,5.0,False,2.0,40.0
321,San Antonio,Electronics,Speaker,910,3,2730.0,2024-08-26 09:21:50.271,2024-08-28 09:21:50.271,5.0,True,2.0,15.0
334,Houston,Grocery,Food,493,9,4437.0,2024-09-05 09:21:50.271,2024-09-08 09:21:50.271,8.0,False,3.0,72.0
3,San Diego,Electronics,Headphones,508,8,4064.0,2024-09-02 09:21:50.271,2024-09-04 09:21:50.271,7.0,False,2.0,56.0
562,Austin,Toys,Lego,87,9,783.0,2024-09-16 09:21:50.271,2024-09-19 09:21:50.271,6.0,False,3.0,54.0
498,,Grocery,Beverages,828,6,4968.0,2024-08-30 09:21:50.271,2024-09-03 09:21:50.271,5.0,True,4.0,30.0
566,Dallas,Grocery,Beverages,32,1,32.0,2024-08-27 09:21:50.271,2024-08-29 09:21:50.271,1.0,True,2.0,1.0
998,New York,Sports,Racket,464,1,464.0,2024-08-23 09:21:50.271,2024-08-24 09:21:50.271,0.0,False,1.0,0.0
297,,Sports,Racket,557,5,2785.0,2024-09-07 09:21:50.271,2024-09-10 09:21:50.271,5.0,True,3.0,25.0
912,Chicago,Fashion,Shoes,671,5,3355.0,2024-08-24 09:21:50.271,2024-08-29 09:21:50.271,4.0,True,5.0,20.0
247,Houston,Toys,Lego,323,4,1292.0,2024-09-16 09:21:50.271,2024-09-17 09:21:50.271,4.0,True,1.0,16.0
335,Dallas,Beauty,Haircare,206,7,1442.0,2024-09-06 09:21:50.271,2024-09-08 09:21:50.271,2.0,True,2.0,14.0
124,Dallas,Home Goods,Kitchenware,707,2,1414.0,2024-09-04 09:21:50.271,2024-09-09 09:21:50.271,6.0,False,5.0,12.0
709,Philadelphia,Home Goods,Decor,649,1,649.0,2024-08-22 09:21:50.271,2024-08-31 09:21:50.271,5.0,True,9.0,5.0
138,New York,Toys,Game,871,1,871.0,2024-09-07 09:21:50.271,2024-09-17 09:21:50.271,1.0,True,10.0,1.0
202,Los Angeles,Sports,Ball,618,9,5562.0,2024-08-22 09:21:50.271,2024-08-25 09:21:50.271,10.0,True,3.0,90.0
453,Dallas,Fashion,Accessory,875,5,4375.0,2024-09-01 09:21:50.271,2024-09-03 09:21:50.271,8.0,False,2.0,40.0
586,Phoenix,Grocery,Food,536,10,5360.0,2024-09-16 09:21:50.271,2024-09-20 09:21:50.271,3.0,False,,30.0
897,Houston,Sports,Bat,448,3,1344.0,2024-09-09 09:21:50.271,2024-09-13 09:21:50.271,1.0,True,4.0,3.0
140,Dallas,Electronics,TV,91,1,91.0,2024-09-05 09:21:50.271,2024-09-11 09:21:50.271,0.0,True,6.0,0.0
421,Austin,Grocery,Beverages,330,1,330.0,2024-08-26 09:21:50.271,2024-08-27 09:21:50.271,9.0,True,1.0,9.0
639,San Diego,Grocery,Food,307,9,2763.0,2024-08-26 09:21:50.271,2024-08-31 09:21:50.271,6.0,True,5.0,54.0
115,New York,Beauty,Skincare,634,10,6340.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,4.0,False,5.0,40.0
126,New York,Electronics,TV,103,6,618.0,2024-08-31 09:21:50.271,2024-09-01 09:21:50.271,1.0,True,1.0,6.0
132,Los Angeles,Toys,Puzzle,27,2,54.0,2024-09-14 09:21:50.271,2024-09-22 09:21:50.271,1.0,False,8.0,2.0
329,Phoenix,Fashion,Dress,464,5,2320.0,2024-09-17 09:21:50.271,2024-09-19 09:21:50.271,7.0,True,2.0,35.0
420,New York,Sports,Gym Equipment,999,4,3996.0,2024-09-20 09:21:50.271,2024-09-23 09:21:50.271,5.0,False,3.0,20.0
560,Philadelphia,Toys,Doll,486,2,972.0,2024-08-22 09:21:50.271,2024-08-26 09:21:50.271,8.0,True,4.0,16.0
267,Austin,Sports,Gym Equipment,154,4,616.0,2024-08-22 09:21:50.271,2024-08-26 09:21:50.271,5.0,True,4.0,20.0
39,Chicago,Electronics,Watch,882,6,5292.0,2024-09-16 09:21:50.271,2024-09-25 09:21:50.271,5.0,False,9.0,30.0
118,Phoenix,Toys,Lego,740,1,740.0,2024-08-29 09:21:50.271,2024-08-31 09:21:50.271,5.0,True,2.0,5.0
442,Houston,Grocery,Household Supplies,208,10,2080.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,3.0,True,4.0,30.0
505,Phoenix,Electronics,TV,482,8,3856.0,2024-09-11 09:21:50.271,2024-09-14 09:21:50.271,4.0,True,3.0,32.0
271,Phoenix,Home Goods,Kitchenware,849,7,5943.0,2024-08-30 09:21:50.271,2024-09-06 09:21:50.271,6.0,False,7.0,42.0
576,Dallas,Electronics,Watch,22,8,176.0,2024-09-16 09:21:50.271,2024-09-24 09:21:50.271,1.0,False,8.0,8.0
650,,Fashion,Accessory,641,1,641.0,2024-09-17 09:21:50.271,2024-09-25 09:21:50.271,6.0,True,8.0,6.0
224,Chicago,Electronics,Phone,445,7,3115.0,2024-09-19 09:21:50.271,2024-09-26 09:21:50.271,3.0,False,7.0,21.0
376,Austin,Electronics,Tablet,716,8,5728.0,2024-09-01 09:21:50.271,2024-09-02 09:21:50.271,5.0,False,1.0,40.0
623,San Antonio,Beauty,Nail Polish,556,8,4448.0,2024-09-11 09:21:50.271,2024-09-20 09:21:50.271,6.0,False,9.0,48.0
160,Dallas,Grocery,Household Supplies,99,4,396.0,2024-08-26 09:21:50.271,2024-08-29 09:21:50.271,5.0,True,3.0,20.0
173,Dallas,Beauty,Skincare,278,1,278.0,2024-09-02 09:21:50.271,2024-09-08 09:21:50.271,9.0,True,6.0,9.0
256,Los Angeles,Sports,Bike,628,9,5652.0,2024-08-26 09:21:50.271,2024-08-31 09:21:50.271,4.0,True,5.0,36.0
526,Austin,Beauty,Perfume,889,2,1778.0,2024-09-20 09:21:50.271,2024-09-21 09:21:50.271,8.0,False,1.0,16.0
470,Chicago,Grocery,Snacks,281,8,2248.0,2024-08-28 09:21:50.271,2024-08-30 09:21:50.271,7.0,False,2.0,56.0
368,Houston,Grocery,Household Supplies,768,4,3072.0,2024-09-16 09:21:50.271,2024-09-17 09:21:50.271,3.0,True,1.0,12.0
379,Phoenix,Electronics,Watch,538,6,3228.0,2024-09-08 09:21:50.271,2024-09-10 09:21:50.271,3.0,True,2.0,18.0
521,New York,Grocery,Food,581,5,2905.0,2024-09-17 09:21:50.271,2024-09-20 09:21:50.271,6.0,True,3.0,30.0
508,,Home Goods,Table,529,6,3174.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,6.0,False,5.0,36.0
197,Los Angeles,Fashion,Dress,781,1,781.0,2024-08-28 09:21:50.271,2024-08-29 09:21:50.271,5.0,True,1.0,5.0
369,Phoenix,Toys,Lego,576,9,5184.0,2024-09-05 09:21:50.271,2024-09-11 09:21:50.271,1.0,False,6.0,9.0
396,Chicago,Grocery,Food,829,8,6632.0,2024-08-29 09:21:50.271,2024-09-02 09:21:50.271,1.0,True,4.0,8.0
771,Dallas,Home Goods,Bed,511,2,1022.0,2024-09-19 09:21:50.271,2024-09-20 09:21:50.271,2.0,False,1.0,4.0
347,San Antonio,Toys,Game,807,7,5649.0,2024-09-04 09:21:50.271,2024-09-13 09:21:50.271,5.0,False,9.0,35.0
778,Philadelphia,Fashion,Hat,810,5,4050.0,2024-08-24 09:21:50.271,2024-09-01 09:21:50.271,8.0,False,8.0,40.0
350,Philadelphia,Electronics,Headphones,717,2,1434.0,2024-08-25 09:21:50.271,2024-08-27 09:21:50.271,7.0,True,2.0,14.0
992,Dallas,Toys,Action Figure,581,3,1743.0,2024-09-01 09:21:50.271,2024-09-04 09:21:50.271,3.0,False,3.0,9.0
735,Los Angeles,Beauty,Nail Polish,720,9,6480.0,2024-08-28 09:21:50.271,2024-08-29 09:21:50.271,6.0,False,1.0,54.0
953,Philadelphia,Electronics,Speaker,236,2,472.0,2024-09-09 09:21:50.271,2024-09-11 09:21:50.271,5.0,False,2.0,10.0
293,San Antonio,Electronics,Watch,225,3,675.0,2024-09-03 09:21:50.271,2024-09-09 09:21:50.271,4.0,False,6.0,12.0
631,Philadelphia,Fashion,Shirt,746,7,5222.0,2024-09-18 09:21:50.271,2024-09-26 09:21:50.271,3.0,True,8.0,21.0
481,Austin,Electronics,Tablet,353,9,3177.0,2024-08-24 09:21:50.271,2024-08-26 09:21:50.271,9.0,False,2.0,81.0
627,New York,Sports,Racket,345,2,690.0,2024-09-20 09:21:50.271,2024-09-28 09:21:50.271,5.0,True,8.0,10.0
923,Houston,Toys,Doll,114,9,1026.0,2024-09-20 09:21:50.271,2024-09-22 09:21:50.271,9.0,True,2.0,81.0
352,Chicago,Home Goods,Bed,396,5,1980.0,2024-08-23 09:21:50.271,2024-08-26 09:21:50.271,10.0,False,3.0,50.0
615,San Antonio,Sports,Bike,549,5,2745.0,2024-09-02 09:21:50.271,2024-09-10 09:21:50.271,1.0,True,8.0,5.0
752,Los Angeles,Grocery,Food,805,7,5635.0,2024-09-10 09:21:50.271,2024-09-13 09:21:50.271,0.0,True,3.0,0.0
258,San Diego,Electronics,Headphones,435,2,870.0,2024-09-16 09:21:50.271,2024-09-20 09:21:50.271,7.0,True,4.0,14.0
996,San Diego,Toys,Action Figure,846,7,5922.0,2024-09-09 09:21:50.271,2024-09-14 09:21:50.271,5.0,True,5.0,35.0
644,Dallas,Beauty,Nail Polish,364,7,2548.0,2024-09-18 09:21:50.271,2024-09-21 09:21:50.271,2.0,False,3.0,14.0
698,San Diego,Home Goods,Bed,543,10,5430.0,2024-09-20 09:21:50.271,2024-09-28 09:21:50.271,8.0,False,8.0,80.0
200,Phoenix,Toys,Lego,360,5,1800.0,2024-09-20 09:21:50.271,2024-09-30 09:21:50.271,5.0,False,10.0,25.0
311,New York,Electronics,Tablet,248,1,248.0,2024-09-13 09:21:50.271,2024-09-18 09:21:50.271,2.0,True,5.0,2.0
359,Phoenix,Electronics,TV,354,10,3540.0,2024-09-11 09:21:50.271,2024-09-21 09:21:50.271,2.0,True,10.0,20.0
542,Philadelphia,Toys,Doll,530,4,2120.0,2024-09-10 09:21:50.271,2024-09-12 09:21:50.271,2.0,True,2.0,8.0
588,San Antonio,Electronics,Speaker,901,1,901.0,2024-09-09 09:21:50.271,2024-09-10 09:21:50.271,1.0,False,1.0,1.0
35,New York,Grocery,Beverages,622,6,3732.0,2024-08-23 09:21:50.271,2024-08-26 09:21:50.271,5.0,True,3.0,30.0
466,Houston,Grocery,Household Supplies,427,3,1281.0,2024-09-08 09:21:50.271,2024-09-13 09:21:50.271,7.0,False,5.0,21.0
499,,Grocery,Household Supplies,912,7,6384.0,2024-09-09 09:21:50.271,2024-09-19 09:21:50.271,8.0,True,10.0,56.0
925,San Diego,Beauty,Skincare,719,5,3595.0,2024-09-07 09:21:50.271,2024-09-12 09:21:50.271,3.0,False,5.0,15.0
259,Chicago,Electronics,Headphones,291,3,873.0,2024-09-19 09:21:50.271,2024-09-20 09:21:50.271,1.0,False,1.0,3.0
651,Dallas,Toys,Game,397,3,1191.0,2024-08-23 09:21:50.271,2024-08-27 09:21:50.271,8.0,False,,24.0
915,San Antonio,Toys,Lego,368,5,1840.0,2024-09-02 09:21:50.271,2024-09-04 09:21:50.271,6.0,False,2.0,30.0
963,Dallas,Grocery,Household Supplies,649,2,1298.0,2024-09-03 09:21:50.271,2024-09-10 09:21:50.271,5.0,True,7.0,10.0
546,New York,Sports,Racket,558,7,3906.0,2024-09-18 09:21:50.271,2024-09-26 09:21:50.271,8.0,False,8.0,56.0
803,Houston,Beauty,Skincare,82,6,492.0,2024-08-29 09:21:50.271,2024-09-11 09:21:50.271,3.0,False,13.0,18.0
733,Phoenix,Beauty,Makeup,785,9,7065.0,2024-09-04 09:21:50.271,2024-09-09 09:21:50.271,5.0,False,5.0,45.0
807,San Antonio,Home Goods,Sofa,608,7,4256.0,2024-08-26 09:21:50.271,2024-09-02 09:21:50.271,5.0,False,7.0,35.0
494,Austin,Sports,Bike,366,4,1464.0,2024-09-13 09:21:50.271,2024-09-15 09:21:50.271,5.0,True,2.0,20.0
768,San Antonio,Electronics,TV,217,3,651.0,2024-08-23 09:21:50.271,2024-08-26 09:21:50.271,1.0,True,3.0,3.0
97,New York,Sports,Bat,270,9,2430.0,2024-08-26 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,10.0,45.0
287,Los Angeles,Grocery,Food,941,6,5646.0,2024-09-11 09:21:50.271,2024-09-17 09:21:50.271,5.0,True,6.0,30.0
754,Los Angeles,Fashion,Accessory,819,5,4095.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,3.0,True,4.0,15.0
764,Phoenix,Beauty,Haircare,957,8,7656.0,2024-08-22 09:21:50.271,2024-08-25 09:21:50.271,4.0,False,3.0,32.0
787,New York,Sports,Bike,90,2,180.0,2024-09-19 09:21:50.271,2024-09-26 09:21:50.271,5.0,False,7.0,10.0
961,San Antonio,Sports,Racket,939,3,2817.0,2024-09-02 09:21:50.271,2024-09-08 09:21:50.271,5.0,True,6.0,15.0
33,Dallas,Toys,Lego,571,4,2284.0,2024-09-12 09:21:50.271,2024-09-22 09:21:50.271,5.0,False,10.0,20.0
322,,Beauty,Nail Polish,738,7,5166.0,2024-09-14 09:21:50.271,2024-09-18 09:21:50.271,5.0,False,,35.0
429,Dallas,Electronics,Speaker,786,4,3144.0,2024-09-17 09:21:50.271,2024-09-25 09:21:50.271,1.0,True,8.0,4.0
789,Dallas,Electronics,TV,947,8,7576.0,2024-08-26 09:21:50.271,2024-09-01 09:21:50.271,5.0,False,6.0,40.0
144,Houston,Sports,Bike,727,5,3635.0,2024-08-31 09:21:50.271,2024-09-02 09:21:50.271,1.0,False,2.0,5.0
397,Phoenix,Home Goods,Decor,219,9,1971.0,2024-09-03 09:21:50.271,2024-09-10 09:21:50.271,5.0,True,7.0,45.0
464,San Antonio,Home Goods,Decor,404,5,2020.0,2024-09-08 09:21:50.271,2024-09-09 09:21:50.271,1.0,True,1.0,5.0
809,Phoenix,Beauty,Perfume,437,2,874.0,2024-09-10 09:21:50.271,2024-09-15 09:21:50.271,3.0,True,5.0,6.0
767,New York,Fashion,Shirt,718,3,2154.0,2024-08-23 09:21:50.271,2024-08-30 09:21:50.271,7.0,True,7.0,21.0
565,San Diego,Electronics,Speaker,859,2,1718.0,2024-08-28 09:21:50.271,2024-08-30 09:21:50.271,6.0,False,2.0,12.0
9,Houston,Sports,Bike,247,5,1235.0,2024-09-17 09:21:50.271,2024-09-18 09:21:50.271,6.0,True,1.0,30.0
871,Los Angeles,Beauty,Perfume,837,9,7533.0,2024-08-27 09:21:50.271,2024-08-31 09:21:50.271,4.0,False,,36.0
68,Dallas,Home Goods,Table,485,3,1455.0,2024-08-31 09:21:50.271,2024-09-02 09:21:50.271,5.0,True,2.0,15.0
620,San Antonio,Grocery,Snacks,344,5,1720.0,2024-08-23 09:21:50.271,2024-08-29 09:21:50.271,5.0,False,6.0,25.0
343,Dallas,Home Goods,Kitchenware,800,10,8000.0,2024-08-27 09:21:50.271,2024-08-30 09:21:50.271,5.0,True,3.0,50.0
407,San Diego,Fashion,Hat,90,2,180.0,2024-09-17 09:21:50.271,2024-09-19 09:21:50.271,5.0,True,2.0,10.0
617,Philadelphia,Fashion,Dress,620,2,1240.0,2024-09-11 09:21:50.271,2024-09-20 09:21:50.271,3.0,True,9.0,6.0
21,,Beauty,Nail Polish,154,1,154.0,2024-09-16 09:21:50.271,2024-09-18 09:21:50.271,5.0,True,2.0,5.0
873,,Sports,Gym Equipment,89,5,445.0,2024-09-12 09:21:50.271,2024-09-18 09:21:50.271,5.0,True,6.0,25.0
954,Phoenix,Beauty,Perfume,911,5,4555.0,2024-08-28 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,8.0,25.0
883,,Fashion,Hat,381,8,3048.0,2024-09-18 09:21:50.271,2024-09-22 09:21:50.271,5.0,False,,40.0
130,Chicago,Sports,Racket,688,6,4128.0,2024-09-04 09:21:50.271,2024-09-09 09:21:50.271,1.0,False,5.0,6.0
564,New York,Electronics,Speaker,998,1,998.0,2024-09-18 09:21:50.271,2024-09-23 09:21:50.271,5.0,False,5.0,5.0
955,Los Angeles,Beauty,Haircare,19,10,190.0,2024-09-05 09:21:50.271,2024-09-14 09:21:50.271,5.0,True,9.0,50.0
105,Los Angeles,Electronics,TV,786,10,7860.0,2024-09-17 09:21:50.271,2024-09-19 09:21:50.271,6.0,True,2.0,60.0
483,Chicago,Grocery,Snacks,268,3,804.0,2024-09-03 09:21:50.271,2024-09-07 09:21:50.271,9.0,True,4.0,27.0
232,Dallas,Sports,Bat,964,10,9640.0,2024-09-04 09:21:50.271,2024-09-11 09:21:50.271,2.0,True,7.0,20.0
71,Houston,Sports,Bike,659,6,3954.0,2024-09-14 09:21:50.271,2024-09-21 09:21:50.271,6.0,True,7.0,36.0
314,Dallas,Fashion,Accessory,837,3,2511.0,2024-08-28 09:21:50.271,2024-08-29 09:21:50.271,5.0,True,1.0,15.0
575,Philadelphia,Home Goods,Bed,862,8,6896.0,2024-08-29 09:21:50.271,2024-09-03 09:21:50.271,4.0,False,5.0,32.0
170,San Diego,Home Goods,Kitchenware,618,7,4326.0,2024-08-22 09:21:50.271,2024-08-24 09:21:50.271,5.0,False,2.0,35.0
589,Austin,Beauty,Skincare,125,10,1250.0,2024-09-16 09:21:50.271,2024-09-22 09:21:50.271,5.0,False,6.0,50.0
616,New York,Grocery,Household Supplies,940,1,940.0,2024-09-09 09:21:50.271,2024-09-13 09:21:50.271,5.0,True,4.0,5.0
997,Philadelphia,Toys,Lego,944,4,3776.0,2024-09-04 09:21:50.271,2024-09-13 09:21:50.271,10.0,True,9.0,40.0
673,Chicago,Home Goods,Sofa,288,1,288.0,2024-08-29 09:21:50.271,2024-09-02 09:21:50.271,2.0,False,4.0,2.0
158,Dallas,Electronics,Laptop,487,4,1948.0,2024-09-08 09:21:50.271,2024-09-17 09:21:50.271,5.0,True,9.0,20.0
763,Phoenix,Toys,Action Figure,744,7,5208.0,2024-08-29 09:21:50.271,2024-09-02 09:21:50.271,5.0,False,,35.0
697,Philadelphia,Fashion,Accessory,65,10,650.0,2024-08-27 09:21:50.271,2024-08-28 09:21:50.271,3.0,True,1.0,30.0
720,New York,Electronics,Speaker,456,7,3192.0,2024-09-18 09:21:50.271,2024-09-30 09:21:50.271,5.0,True,12.0,35.0
62,San Antonio,Electronics,Tablet,508,6,3048.0,2024-09-12 09:21:50.271,2024-09-14 09:21:50.271,5.0,False,2.0,30.0
849,Austin,Beauty,Perfume,186,9,1674.0,2024-08-22 09:21:50.271,2024-08-23 09:21:50.271,4.0,True,1.0,36.0
705,Houston,Toys,Puzzle,15,10,150.0,2024-09-04 09:21:50.271,2024-09-09 09:21:50.271,8.0,True,5.0,80.0
921,San Antonio,Sports,Gym Equipment,872,8,6976.0,2024-09-04 09:21:50.271,2024-09-09 09:21:50.271,5.0,False,5.0,40.0
670,Austin,Beauty,Perfume,972,7,6804.0,2024-08-22 09:21:50.271,2024-08-30 09:21:50.271,3.0,False,8.0,21.0
748,,Toys,Game,731,7,5117.0,2024-09-01 09:21:50.271,2024-09-02 09:21:50.271,8.0,False,1.0,56.0
753,Chicago,Electronics,Phone,479,1,479.0,2024-09-05 09:21:50.271,2024-09-07 09:21:50.271,5.0,True,2.0,5.0
884,San Diego,Beauty,Makeup,810,10,8100.0,2024-08-27 09:21:50.271,2024-09-01 09:21:50.271,3.0,False,5.0,30.0
527,Los Angeles,Toys,Game,693,3,2079.0,2024-08-30 09:21:50.271,2024-08-31 09:21:50.271,5.0,True,1.0,15.0
244,Austin,Grocery,Food,164,3,492.0,2024-09-08 09:21:50.271,2024-09-09 09:21:50.271,1.0,False,1.0,3.0
485,Phoenix,Home Goods,Kitchenware,692,1,692.0,2024-08-25 09:21:50.271,2024-09-02 09:21:50.271,0.0,True,8.0,0.0
671,Houston,Grocery,Beverages,539,2,1078.0,2024-09-02 09:21:50.271,2024-09-07 09:21:50.271,5.0,True,5.0,10.0
726,Dallas,Fashion,Pants,756,9,6804.0,2024-09-04 09:21:50.271,2024-09-05 09:21:50.271,8.0,True,1.0,72.0
946,San Diego,Beauty,Perfume,315,4,1260.0,2024-09-17 09:21:50.271,2024-09-22 09:21:50.271,6.0,True,5.0,24.0
868,Chicago,Grocery,Food,958,3,2874.0,2024-09-09 09:21:50.271,2024-09-10 09:21:50.271,1.0,False,1.0,3.0
79,Dallas,Toys,Lego,937,7,6559.0,2024-08-23 09:21:50.271,2024-08-30 09:21:50.271,2.0,True,7.0,14.0
506,New York,Electronics,TV,375,10,3750.0,2024-09-12 09:21:50.271,2024-09-16 09:21:50.271,1.0,True,4.0,10.0
788,Los Angeles,Electronics,Tablet,237,6,1422.0,2024-09-02 09:21:50.271,2024-09-05 09:21:50.271,9.0,True,3.0,54.0
887,Chicago,Electronics,Headphones,559,6,3354.0,2024-09-09 09:21:50.271,2024-09-15 09:21:50.271,3.0,True,6.0,18.0
647,San Diego,Beauty,Makeup,256,6,1536.0,2024-09-12 09:21:50.271,2024-09-16 09:21:50.271,5.0,False,4.0,30.0
309,Dallas,Beauty,Skincare,596,7,4172.0,2024-09-14 09:21:50.271,2024-09-15 09:21:50.271,2.0,True,1.0,14.0
718,San Antonio,Fashion,Pants,522,5,2610.0,2024-08-24 09:21:50.271,2024-09-03 09:21:50.271,4.0,False,10.0,20.0
798,San Diego,Grocery,Food,921,1,921.0,2024-09-07 09:21:50.271,2024-09-17 09:21:50.271,8.0,True,10.0,8.0
636,Philadelphia,Sports,Bike,192,5,960.0,2024-09-01 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,4.0,25.0
791,San Antonio,Beauty,Haircare,334,7,2338.0,2024-09-02 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,3.0,35.0
403,Houston,Beauty,Makeup,738,1,738.0,2024-08-26 09:21:50.271,2024-08-31 09:21:50.271,6.0,True,5.0,6.0
408,Dallas,Sports,Bat,40,7,280.0,2024-09-06 09:21:50.271,2024-09-10 09:21:50.271,2.0,False,4.0,14.0
860,Philadelphia,Fashion,Pants,895,10,8950.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,1.0,True,5.0,10.0
348,Phoenix,Beauty,Nail Polish,595,1,595.0,2024-08-31 09:21:50.271,2024-09-11 09:21:50.271,2.0,False,11.0,2.0
137,New York,Toys,Lego,518,2,1036.0,2024-09-16 09:21:50.271,2024-09-29 09:21:50.271,6.0,True,13.0,12.0
450,Chicago,Toys,Lego,140,6,840.0,2024-09-18 09:21:50.271,2024-09-27 09:21:50.271,9.0,True,9.0,54.0
758,Dallas,Home Goods,Kitchenware,773,4,3092.0,2024-09-09 09:21:50.271,2024-09-11 09:21:50.271,10.0,True,2.0,40.0
931,Dallas,Beauty,Haircare,372,10,3720.0,2024-08-27 09:21:50.271,2024-09-07 09:21:50.271,5.0,True,11.0,50.0
496,New York,Fashion,Shirt,932,1,932.0,2024-09-01 09:21:50.271,2024-09-05 09:21:50.271,9.0,True,,9.0
784,San Diego,Toys,Puzzle,675,2,1350.0,2024-08-25 09:21:50.271,2024-08-27 09:21:50.271,9.0,True,2.0,18.0
514,New York,Electronics,TV,87,7,609.0,2024-08-31 09:21:50.271,2024-09-05 09:21:50.271,9.0,False,5.0,63.0
634,Philadelphia,Toys,Action Figure,668,9,6012.0,2024-09-17 09:21:50.271,2024-09-19 09:21:50.271,2.0,True,2.0,18.0
50,Dallas,Electronics,Speaker,269,8,2152.0,2024-08-31 09:21:50.271,2024-09-02 09:21:50.271,5.0,True,2.0,40.0
553,San Antonio,Fashion,Pants,753,10,7530.0,2024-08-29 09:21:50.271,2024-08-31 09:21:50.271,8.0,False,2.0,80.0
461,San Diego,Home Goods,Table,343,6,2058.0,2024-09-05 09:21:50.271,2024-09-14 09:21:50.271,7.0,True,9.0,42.0
619,Chicago,Grocery,Household Supplies,179,4,716.0,2024-08-27 09:21:50.271,2024-08-28 09:21:50.271,5.0,True,1.0,20.0
693,Chicago,Home Goods,Sofa,239,2,478.0,2024-09-14 09:21:50.271,2024-09-16 09:21:50.271,5.0,True,2.0,10.0
933,Dallas,Grocery,Household Supplies,404,6,2424.0,2024-09-08 09:21:50.271,2024-09-19 09:21:50.271,8.0,True,11.0,48.0
89,Philadelphia,Electronics,Speaker,741,1,741.0,2024-08-31 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,5.0,5.0
229,Dallas,Sports,Gym Equipment,822,5,4110.0,2024-09-11 09:21:50.271,2024-09-14 09:21:50.271,6.0,False,3.0,30.0
606,San Antonio,Electronics,Tablet,178,3,534.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,7.0,False,4.0,21.0
239,New York,Sports,Bike,373,10,3730.0,2024-09-14 09:21:50.271,2024-09-18 09:21:50.271,8.0,True,4.0,80.0
290,Chicago,Electronics,Phone,254,9,2286.0,2024-09-07 09:21:50.271,2024-09-09 09:21:50.271,5.0,True,2.0,45.0
87,Phoenix,Fashion,Accessory,13,2,26.0,2024-08-26 09:21:50.271,2024-09-04 09:21:50.271,8.0,True,9.0,16.0
280,Dallas,Electronics,Laptop,995,9,8955.0,2024-09-16 09:21:50.271,2024-09-25 09:21:50.271,9.0,False,9.0,81.0
503,San Antonio,Grocery,Tablet,428,1,428.0,2024-09-18 09:21:50.271,2024-09-22 09:21:50.271,7.0,True,,7.0
29,San Diego,Beauty,Haircare,858,10,8580.0,2024-08-29 09:21:50.271,2024-09-06 09:21:50.271,4.0,False,8.0,40.0
266,Los Angeles,Sports,Bike,260,6,1560.0,2024-08-23 09:21:50.271,2024-09-01 09:21:50.271,1.0,True,9.0,6.0
593,Dallas,Electronics,TV,876,2,1752.0,2024-09-10 09:21:50.271,2024-09-21 09:21:50.271,1.0,True,11.0,2.0
657,San Diego,Toys,Doll,256,7,1792.0,2024-09-10 09:21:50.271,2024-09-20 09:21:50.271,5.0,True,10.0,35.0
666,Houston,Sports,Ball,606,1,606.0,2024-09-03 09:21:50.271,2024-09-05 09:21:50.271,0.0,True,2.0,0.0
10,Phoenix,Electronics,Speaker,935,10,9350.0,2024-09-06 09:21:50.271,2024-09-08 09:21:50.271,6.0,True,2.0,60.0
